tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
16_19,0.9054051,3.6605883,1.360058,6.6976423,deciduous,dense,1499.376983642578
16_20,0.9087224,4.0916963,2.2780693,6.6683154,deciduous,dense,1675.9588623046875
16_21,0.90926504,2.7151709,0.8688909,3.772296,mixed,dense,1112.134017944336
16_22,0.9165869,2.5372415,0.9476464,3.4676363,coniferous,dense,1039.2540740966797
16_23,0.903774,3.94725,2.4566412,7.3945684,deciduous,dense,1616.7935180664062
16_24,0.89710504,6.5540648,3.8972638,9.977333,deciduous,dense,2684.544982910156
16_25,0.8939961,9.91802,5.4811306,11.755221,deciduous,dense,4062.420959472656
16_26,0.8925873,8.185558,4.614148,10.327358,deciduous,dense,3352.8045654296875
16_27,0.8932575,6.5737514,3.1285744,10.756576,deciduous,dense,2692.608642578125
16_28,0.8946295,7.0394344,3.3803818,11.223984,deciduous,dense,2883.3523559570312
16_29,0.89894325,5.963708,4.6977906,7.5632544,deciduous,dense,2442.734832763672
16_30,0.9015603,5.6543093,2.5887103,7.1943693,deciduous,dense,2316.005096435547
16_31,0.8975819,5.5798397,2.5123003,7.557198,deciduous,dense,2285.502319335937
16_32,0.89620644,3.7726707,1.9457235,7.905544,deciduous,dense,1545.2859497070312
16_33,0.89351743,5.5153427,3.354391,8.505121,deciduous,dense,2259.0843200683594
16_34,0.89610916,7.329397,5.4969535,9.246872,deciduous,dense,3002.1209716796875
16_35,0.90018564,7.256196,5.3178215,10.799083,deciduous,dense,2972.137756347656
16_36,0.9016429,9.959048,7.2832413,11.402996,deciduous,dense,4079.22607421875
16_37,0.9041786,9.181688,6.0306315,10.7083025,deciduous,dense,3760.819396972656
16_38,0.905004,5.1546817,0.6749051,10.275089,deciduous,dense,2111.3575744628906
16_39,0.9148016,1.8919029,0.000136248,4.4784756,coniferous,dense,774.9234008789062
16_40,0.91598654,3.0396724,1.6581416,3.933923,coniferous,dense,1245.049819946289
16_41,0.9082458,6.1340585,3.4310906,10.795308,mixed,dense,2512.5103759765625
16_42,0.9118346,8.053701,5.4728227,12.161123,mixed,dense,3298.7960815429688
16_43,0.90635884,7.8440013,6.827941,11.568554,mixed,dense,3212.90283203125
16_44,0.90805733,11.554813,9.0824175,15.100647,mixed,dense,4732.8515625
16_45,0.9040754,8.518742,0.6663638,13.32531,mixed,dense,3489.276428222656
16_46,0.90370524,4.698321,0.006119066,9.06457,mixed,dense,1924.4322204589844
16_47,0.902437,4.375361,2.3178563,8.602444,mixed,dense,1792.1478271484375
16_48,0.9025821,2.437716,1.0293616,5.6529408,mixed,dense,998.4884643554688
16_49,0.90012795,2.3400843,0.0,5.331461,mixed,dense,958.49853515625
16_50,0.90707326,6.4910784,2.3596096,8.855518,deciduous,dense,2658.7457275390625
16_51,0.903155,5.5723777,1.4258068,8.272696,mixed,dense,2282.445831298828
16_52,0.9021998,7.882543,1.6777438,11.551081,deciduous,dense,3228.6895751953125
16_53,0.9065642,10.567536,6.191244,14.7183075,deciduous,dense,4328.462829589844
16_54,0.9009702,8.197973,0.45078826,14.525048,mixed,dense,3357.889709472656
16_55,0.9029144,3.2163706,0.0035067517,7.3272557,mixed,dense,1317.4253845214844
16_56,0.9103255,3.583482,0.0076515595,6.0169683,mixed,dense,1467.794189453125
16_57,0.9345647,3.387048,0.010090421,4.530367,coniferous,urban,11.09867919921875
16_58,0.9349499,1.8824754,0.0,4.6938825,coniferous,urban,6.168495483398438
16_59,0.9469576,1.904072,0.0,3.1175416,coniferous,sparse,155.98158264160156
16_60,0.9441166,1.5773835,0.17464681,2.599326,coniferous,urban,5.168770141601563
16_61,0.951127,0.27682674,0.0,1.3691956,coniferous,sparse,22.67764663696289
16_62,0.9419073,0.3717171,0.0,2.1161144,coniferous,sparse,30.45106506347656
16_63,0.9176661,0.37356424,0.0,1.8334639,coniferous,urban,1.2240953063964843
16_64,0.92667294,0.339439,0.0,1.2160512,coniferous,urban,1.1122737121582031
16_65,0.94903266,0.20757324,0.0,0.9117813,coniferous,sparse,17.0044002532959
16_66,0.94791913,0.29529408,0.0,1.3411648,coniferous,urban,0.96761962890625
16_67,0.9464309,0.0714594,0.0,0.88454056,coniferous,sparse,5.853953838348389
16_68,0.9472136,0.6682652,0.0,1.6438599,coniferous,sparse,54.744285583496094
16_69,0.93379784,0.7891034,0.0,2.4659183,coniferous,urban,2.5857339477539063
16_70,0.37578827,0.19563363,0.0,3.2302828,mixed,urban,0.6410523223876953
17_0,0.646647,5.5929346,0.0,9.079837,deciduous,dense,2290.8660888671875
17_1,0.8948793,5.5653963,4.3770285,7.164902,deciduous,dense,2279.586334228516
17_2,0.8952819,5.4950867,4.364441,6.9641066,deciduous,dense,2250.787506103516
17_3,0.89562404,5.7414055,2.0632577,7.926074,deciduous,dense,2351.6796875
17_4,0.9008487,4.7089314,1.8122253,7.1612563,deciduous,dense,1928.778381347656
17_5,0.90206015,5.508177,3.4392238,9.241293,deciduous,dense,2256.1492919921875
17_6,0.89844286,5.574815,3.4291425,9.149472,deciduous,dense,2283.4442138671875
17_7,0.89690423,4.9959445,3.0467713,8.401716,deciduous,dense,2046.338806152344
17_8,0.8994502,7.523945,4.198839,9.010434,deciduous,dense,3081.807861328125
17_9,0.89704794,7.038822,5.0964417,9.425438,deciduous,dense,2883.101501464844
17_10,0.8960949,6.6365833,4.5499644,8.085074,deciduous,dense,2718.3444213867188
17_11,0.899199,8.694992,6.421021,11.520548,deciduous,dense,3561.468811035156
17_12,0.89912,10.551483,8.771928,11.500307,deciduous,dense,4321.887512207031
17_13,0.8952602,9.775035,7.2186465,10.876559,deciduous,dense,4003.854370117188
17_14,0.9022168,8.107614,4.9848423,10.216822,deciduous,dense,3320.8786010742188
17_15,0.9002465,5.9104996,4.438756,9.434924,deciduous,dense,2420.9405517578125
17_16,0.9033393,5.2568536,3.288998,8.654906,deciduous,dense,2153.207244873047
17_17,0.9066106,3.6309078,2.7092164,6.089516,mixed,dense,1487.2198486328125
17_18,0.90987074,4.8003225,2.1035836,7.746515,mixed,dense,1966.212158203125
17_19,0.9105348,6.949646,4.571879,8.316793,mixed,dense,2846.5750122070312
17_20,0.9062166,5.77166,3.1454048,7.9934793,deciduous,dense,2364.071807861328
17_21,0.90497756,3.8523662,2.9962122,5.297631,mixed,dense,1577.929229736328
17_22,0.9027651,4.0868444,2.1059752,7.0039506,deciduous,dense,1673.9715576171875
17_23,0.8978778,5.1710415,2.9158638,7.6439366,deciduous,dense,2118.058624267578
17_24,0.8943348,7.5842133,3.8016617,10.102538,deciduous,dense,3106.4938354492188
17_25,0.89241135,8.921232,5.167507,11.8844385,deciduous,dense,3654.136657714844
17_26,0.90071595,10.911456,6.341357,13.840194,deciduous,dense,4469.332275390625
17_27,0.89537966,11.935394,8.502342,14.053945,deciduous,dense,4888.737487792969
17_28,0.8958125,8.80287,3.7724118,11.703471,deciduous,dense,3605.655517578125
17_29,0.89652085,5.7652187,3.257981,9.86787,deciduous,dense,2361.433563232422
17_30,0.9005709,3.081766,0.57814825,5.831929,deciduous,dense,1262.2913360595703
17_31,0.8980472,4.61121,1.9200059,7.697759,deciduous,dense,1888.7515258789065
17_32,0.8957658,6.744734,2.8252401,9.660722,deciduous,dense,2762.642822265625
17_33,0.89973426,8.471573,4.5403047,10.075044,deciduous,dense,3469.956359863281
17_34,0.90246284,6.2839737,3.253516,9.270075,deciduous,dense,2573.9157104492188
17_35,0.90186507,7.6718473,4.2805653,10.454959,deciduous,dense,3142.388610839844
17_36,0.9071092,7.4790015,3.3425813,10.839339,deciduous,dense,3063.3990478515625
17_37,0.90594774,4.44964,2.868848,7.3734403,deciduous,dense,1822.5724792480469
17_38,0.906434,4.440309,1.4642808,7.154877,mixed,dense,1818.7506103515625
17_39,0.91473246,2.3186388,0.12575102,4.4738173,coniferous,dense,949.7144317626952
17_40,0.9230514,4.0318894,1.8807826,6.352492,coniferous,dense,1651.461944580078
17_41,0.91583884,5.0826645,2.4675364,10.65195,coniferous,dense,2081.859436035156
17_42,0.9102395,7.952212,4.738772,11.840802,mixed,dense,3257.225952148437
17_43,0.9087895,9.866901,6.9707856,11.573018,mixed,dense,4041.4828491210938
17_44,0.9097044,8.81885,4.94905,11.763905,mixed,dense,3612.200927734375
17_45,0.9075738,6.856466,5.0394373,9.04177,mixed,dense,2808.408508300781
17_46,0.90065634,9.587963,7.0149784,11.397251,mixed,dense,3927.229614257813
17_47,0.9036101,8.496289,4.0458145,11.797734,mixed,dense,3480.0799560546875
17_48,0.90729684,4.5214205,1.5278184,10.238408,mixed,dense,1851.973876953125
17_49,0.90436333,1.8768678,0.0,5.135859,deciduous,dense,768.7650299072266
17_50,0.9053468,2.4474733,0.0,5.865817,deciduous,dense,1002.4850463867188
17_51,0.9028013,4.157692,0.0,8.9737,deciduous,dense,1702.9905700683594
17_52,0.90197575,12.722651,6.0046144,15.773211,deciduous,dense,5211.197509765625
17_53,0.9034737,16.589378,11.137405,21.71413,deciduous,dense,6795.0091552734375
17_54,0.90178853,11.823956,7.4137173,19.140673,deciduous,dense,4843.092041015625
17_55,0.90353674,7.4355507,5.6642265,9.091928,deciduous,dense,3045.601501464844
17_56,0.9052868,5.9348507,2.8553212,10.101166,deciduous,dense,2430.9149169921875
17_57,0.92107487,3.0746543,1.5938547,5.189768,mixed,dense,1259.378433227539
17_58,0.9358299,3.9138227,0.8628466,7.514003,coniferous,urban,12.824814453125
17_59,0.9335698,2.049791,0.50297093,5.7629647,coniferous,urban,6.71675537109375
17_60,0.94913524,0.11105288,0.0,1.6207219,coniferous,sparse,9.097452163696287
17_61,0.9484705,0.7538718,0.0,3.3152423,coniferous,sparse,61.75717926025391
17_62,0.93542343,0.25455642,0.0,1.7115787,coniferous,urban,0.8341304779052735
17_63,0.9369471,0.047753133,0.0,1.4703567,coniferous,sparse,3.9119367599487305
17_64,0.95162416,0.879533,0.0,3.3892531,coniferous,sparse,72.05134582519531
17_65,0.9115054,0.75932014,0.0,3.2515445,mixed,dense,311.0175323486328
17_66,0.938558,0.96889913,0.0,2.6807113,mixed,urban,3.174888610839844
17_67,0.9467874,0.8547528,0.0,2.384404,coniferous,sparse,70.02134704589844
17_68,0.94319,0.22318909,0.0,1.3192886,coniferous,urban,0.7313459777832031
17_69,0.9247999,0.44263524,0.0,2.6541495,mixed,urban,1.4504270935058594
17_70,0.4084481,0.19333445,0.0,1.3489872,coniferous,sparse,15.837957382202148
18_0,0.6495019,6.1095448,0.0,9.014989,deciduous,dense,2502.469482421875
18_1,0.8990182,8.420418,4.230246,10.497196,deciduous,dense,3449.002990722656
18_2,0.90021765,5.242628,3.6806977,8.333766,deciduous,dense,2147.3805236816406
18_3,0.8946512,7.097579,3.6657047,8.378184,deciduous,dense,2907.168273925781
18_4,0.8992678,4.980377,2.2880857,7.8479133,deciduous,dense,2039.9624633789065
18_5,0.89675725,8.464719,4.612604,11.192682,deciduous,dense,3467.148742675781
18_6,0.89734656,8.017267,6.590738,10.292129,deciduous,dense,3283.8726806640625
18_7,0.8991189,8.938837,6.7503424,10.440019,deciduous,dense,3661.34765625
18_8,0.89602643,7.840781,5.7757373,10.252301,deciduous,dense,3211.5838623046875
18_9,0.89648217,8.230644,5.473006,10.534049,deciduous,dense,3371.27197265625
18_10,0.8960275,8.475618,6.4644475,11.931727,deciduous,dense,3471.6131591796875
18_11,0.8978256,8.704486,5.6151314,11.675514,deciduous,dense,3565.357360839844
18_12,0.90047264,7.3058467,5.857923,10.737336,deciduous,dense,2992.474670410156
