tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
14_54,0.20227556,10.27325,0.010275173,23.797134,deciduous,dense,25000.0
14_55,0.18157855,8.166999,0.026392227,17.200651,deciduous,dense,25000.0
14_56,0.18098496,9.679719,0.012979345,20.673744,deciduous,dense,25000.0
14_57,0.17268567,12.829047,0.26864973,18.721468,deciduous,dense,25000.0
14_58,0.19272088,7.7210493,0.0,17.118055,deciduous,dense,25000.0
14_59,0.21409331,2.9518032,0.0,10.188757,deciduous,urban,200.0
14_60,0.14290445,19.662735,1.3148681,32.608932,mixed,dense,25000.0
14_61,0.034069855,32.95497,21.657476,39.08385,deciduous,urban,200.0
15_0,0.11932711,0.3017206,0.0,7.90061,mixed,urban,200.0
15_1,0.1700611,0.7976145,0.0,5.636324,mixed,urban,200.0
15_2,0.22482169,0.68611455,0.0,5.421175,mixed,dense,25000.0
15_3,0.24540623,0.52801156,0.0,4.8769636,mixed,dense,25000.0
15_4,0.2348783,0.088966295,0.0,2.6462848,mixed,dense,25000.0
15_5,0.18164773,0.42238832,0.0,2.80422,deciduous,urban,200.0
15_6,0.22273481,0.553821,0.0,5.855806,deciduous,dense,25000.0
15_7,0.23158552,1.6212367,0.0,7.1654634,mixed,dense,25000.0
15_8,0.17717166,0.24370478,0.0,2.7097096,deciduous,urban,200.0
15_9,0.30900013,4.3426833,0.0,11.540697,mixed,dense,25000.0
15_10,0.3028654,11.491653,7.2206964,14.486611,mixed,dense,25000.0
15_11,0.20309024,5.1440153,2.8863437,8.338139,deciduous,dense,25000.0
15_12,0.27465415,4.8255663,0.0,10.855522,deciduous,dense,25000.0
15_13,0.20139235,0.114564866,0.0,2.9591815,deciduous,urban,200.0
15_14,0.13922487,0.27448183,0.0,4.2623935,deciduous,urban,200.0
15_15,0.14637253,0.6402546,0.0,4.1179624,deciduous,urban,200.0
15_16,0.33132678,5.9124107,0.052472707,12.764828,mixed,dense,25000.0
15_17,0.3118267,11.675779,7.6209326,13.663072,mixed,dense,25000.0
15_18,0.25902385,6.209475,0.3541521,10.975363,deciduous,dense,25000.0
15_19,0.26326725,1.2678845,7.0945156e-05,4.279084,mixed,dense,25000.0
15_20,0.27945,1.3411063,0.0015427559,3.445016,deciduous,dense,25000.0
15_21,0.25117895,1.69539,0.0,4.473686,deciduous,urban,200.0
15_22,0.2441074,0.93483585,0.0,4.659494,deciduous,dense,25000.0
15_23,0.29927805,0.0027872757,0.0,1.1732205,mixed,urban,200.0
15_24,0.25690868,0.011747054,0.0,1.1283752,deciduous,urban,200.0
15_25,0.23050371,0.30949107,0.0,6.6584697,deciduous,urban,200.0
15_26,0.29975533,2.3215725,0.0,9.093187,mixed,dense,25000.0
15_27,0.24116708,11.626281,2.5011334,21.578173,mixed,dense,25000.0
