tile_id,avg_ndvi,avg_height,min_height,max_height,avg_species,avg_density,avg_biomass
75_55,0.893168,8.511159,5.131476,11.574187,deciduous,dense,2127.789705991745
75_56,0.89247197,9.159204,5.553172,11.474343,deciduous,dense,2289.80090469122
75_57,0.89633906,9.189683,7.6011415,10.332915,deciduous,dense,2297.4207997322083
75_58,0.8948488,9.193677,7.783166,10.454324,deciduous,dense,2298.419177532196
75_59,0.89633596,8.6708555,6.8011146,9.6672125,deciduous,dense,2167.7138283848763
75_60,0.89656407,6.67115,5.1664724,8.144568,deciduous,dense,1667.7875071763992
75_61,0.8941618,7.9336,5.162843,9.91217,deciduous,dense,1983.40006172657
75_62,0.89684373,9.9081955,5.780988,11.623548,deciduous,dense,2477.048896253109
75_63,0.8963377,7.4570312,4.966482,10.193761,deciduous,dense,1864.2578274011607
75_64,0.8939175,7.804313,5.891993,9.411308,deciduous,dense,1951.078325510025
75_65,0.89567596,7.175335,5.3600903,8.583362,deciduous,dense,1793.8338220119476
75_66,0.8939802,6.9686303,3.9379933,8.866311,deciduous,dense,1742.1575263142586
75_67,0.8994026,6.1876607,3.4776864,9.128777,deciduous,dense,1546.9151549041271
75_68,0.89929783,6.1216593,3.6258624,8.84412,deciduous,dense,1530.4148197174072
75_69,0.89670116,7.2946305,5.138104,8.5423155,deciduous,dense,1823.657564818859
75_70,0.8920866,5.347326,4.2946973,7.1262045,deciduous,dense,1336.8314132094383
75_71,0.89100975,5.4632473,3.0538657,7.509442,deciduous,dense,1365.8118434250357
75_72,0.88916934,7.794711,3.318758,10.523974,deciduous,dense,1948.677748441696
75_73,0.88959706,6.656807,0.0,12.001255,deciduous,dense,1664.2017289996147
75_74,0.8899043,6.2460933,0.0,10.323203,deciduous,dense,1561.5233220160007
75_75,0.893871,5.55129,1.9174557,8.430858,deciduous,dense,1387.8225348889828
75_76,0.89397717,3.916997,0.6550409,6.7811637,deciduous,dense,979.2492724955082
75_77,0.8926793,4.733071,1.6102116,9.113593,deciduous,dense,1183.2676827907562
75_78,0.89779824,6.896468,5.3741426,9.126868,deciduous,dense,1724.117062985897
75_79,0.89838856,8.733155,6.5914845,11.036892,deciduous,dense,2183.288894593716
75_80,0.8997042,6.4991755,5.2257247,8.893862,deciduous,dense,1624.7939318418505
75_81,0.90153366,5.970276,4.189678,9.0145645,deciduous,dense,1492.5689436495304
75_82,0.89807284,9.905608,5.740568,11.739256,deciduous,dense,2476.401999592781
75_83,0.8952014,8.985082,4.6700816,14.85655,deciduous,dense,2246.270328760147
75_84,0.9082166,13.729756,7.1272154,17.165268,deciduous,dense,3432.439267635345
75_85,0.916784,11.580632,6.998029,14.570465,mixed,dense,2895.1579704880714
75_86,0.91055655,12.323834,8.701719,14.808537,deciduous,dense,3080.9586867690086
75_87,0.90531886,10.396297,5.836774,12.111892,deciduous,dense,2599.0743190050125
75_88,0.9089252,7.5352664,5.144645,9.816668,mixed,dense,1883.8165327906609
75_89,0.9111839,7.7167077,4.0460086,11.025007,mixed,dense,1929.1769713163376
75_90,0.52393335,4.684418,0.0,11.744776,mixed,dense,1171.1045168340206
76_0,0.69168645,7.664003,6.8301773,8.746867,deciduous,dense,1916.0008057951927
76_1,0.89344376,6.944108,5.9152265,8.388865,deciduous,dense,1736.0270023345947
76_2,0.89406013,8.534029,6.8126845,10.011228,deciduous,dense,2133.5072815418243
76_3,0.89350677,9.935239,8.275171,10.4011965,deciduous,dense,2483.8097393512726
76_4,0.8937336,9.733805,7.886463,10.357431,deciduous,dense,2433.4512650966644
76_5,0.8939083,8.114538,5.5462403,9.640384,deciduous,dense,2028.6345854401588
76_6,0.89301425,6.2777357,2.0436072,8.101349,deciduous,dense,1569.4338828325272
76_7,0.89269227,4.217589,0.69403684,7.1614275,deciduous,dense,1054.3972253799438
76_8,0.895366,4.390572,1.8996385,7.0890036,deciduous,dense,1097.643002867699
76_9,0.8957461,7.042413,4.3907495,8.239224,deciduous,dense,1760.6033012270927
76_10,0.89496535,7.693034,6.506107,8.346926,deciduous,dense,1923.2586026191711
76_11,0.8943992,7.6719217,6.631386,9.361767,deciduous,dense,1917.9804250597956
76_12,0.89247483,7.1207767,3.65229,9.738683,deciduous,dense,1780.194230377674
76_13,0.8918746,1.7923657,0.0,5.036839,deciduous,dense,448.09142127633095
76_14,0.8918207,1.1613749,0.07451737,3.2184806,deciduous,dense,290.3437241911888
76_15,0.8905488,5.0556583,2.0784652,7.3214045,deciduous,dense,1263.914629817009
76_16,0.89484376,5.3130226,3.1305223,7.3885903,deciduous,dense,1328.255608677864
76_17,0.89190507,5.0988154,2.2869785,7.634753,deciduous,dense,1274.7038155794144
76_18,0.893449,2.7078023,1.3606184,4.982601,deciduous,dense,676.9505795091391
76_19,0.89455694,5.3416834,3.209988,6.120193,deciduous,dense,1335.4208320379255
76_20,0.8965115,3.5443015,1.6644243,5.3440013,deciduous,dense,886.075384914875
76_21,0.89315456,5.473634,1.9976909,12.758734,deciduous,dense,1368.408463895321
76_22,0.89011914,8.170037,5.19039,12.741829,deciduous,dense,2042.509242892265
76_23,0.89716405,7.9017634,6.060223,9.306659,deciduous,dense,1975.4407927393916
76_24,0.89898485,8.302706,6.3224998,10.008727,deciduous,dense,2075.6764337420464
76_25,0.89484423,9.64604,6.905904,12.452885,deciduous,dense,2411.5100502967834
76_26,0.893853,9.045803,7.795502,11.831724,deciduous,dense,2261.4507004618645
76_27,0.89194083,9.63404,6.9025836,11.781604,deciduous,dense,2408.509887754917
76_28,0.89171094,8.589804,6.672293,10.14066,deciduous,dense,2147.4508568644524
76_29,0.8931622,10.287641,8.632927,13.269844,deciduous,dense,2571.910060942173
